hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KGS,2024,0.5982673213408622,50.57142857142857,58,1.1468926553672316,0.8793103448275862,0.2802197802197802,0.5870795870795871
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_AMD,2024,0.7534815508215778,50.57142857142857,58,1.1468926553672316,0.8275862068965517,0.25806451612903225,0.5483870967741935
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KZT,2024,0.6504448198998836,50.57142857142857,37,0.731638418079096,0.8108108108108109,0.17964071856287425,0.5466104827382272
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_TJS,2025,0.7403630558185933,50.714285714285715,77,1.5183098591549296,0.8441558441558441,0.3939393939393939,0.6237989652623799
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_UZS,2025,0.6593889424240746,50.714285714285715,58,1.143661971830986,0.7413793103448276,0.30714285714285716,0.5834779706275033
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KGS,2025,0.5897054715536693,50.714285714285715,73,1.43943661971831,0.821917808219178,0.379746835443038,0.6168397098563505
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_AMD,2025,0.7601982507942086,50.714285714285715,67,1.3211267605633803,0.8656716417910447,0.3841059602649007,0.6451779801324503
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KZT,2025,0.7574175294359045,50.714285714285715,80,1.5774647887323943,0.775,0.41333333333333333,0.6138831615120275
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_TJS,2026,0.7012631077203899,32.57142857142857,18,0.5526315789473685,0.8333333333333334,0.14285714285714285,0.5436507936507936
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_UZS,2026,0.701335413241029,32.57142857142857,12,0.368421052631579,0.8333333333333334,0.09900990099009901,0.5319610908459267
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KGS,2026,0.5716853348070404,32.57142857142857,48,1.473684210526316,0.7916666666666666,0.3619047619047619,0.59004329004329
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_AMD,2026,0.8028119684967426,32.57142857142857,5,0.15350877192982457,0.6,0.027522935779816515,0.49415362475265334
H008_pooling_ablation,3,50,per_corridor,logistic,RUB_KZT,2026,0.526060702301437,32.57142857142857,53,1.6271929824561404,0.7358490566037735,0.3577981651376147,0.541644180608023
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_TJS,2022,0.5947634308028972,50.57142857142857,5,0.09887005649717515,1.0,0.035211267605633804,0.5176056338028169
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_UZS,2022,0.6857544366988286,50.57142857142857,1,0.01977401129943503,1.0,0.007518796992481203,0.5037593984962406
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KGS,2022,0.6199676264367007,50.57142857142857,6,0.11864406779661017,1.0,0.043795620437956206,0.5218978102189781
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_AMD,2022,0.5793487692948954,50.57142857142857,10,0.1977401129943503,0.5,0.03546099290780142,0.4941455907935234
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KZT,2022,0.7350502523209964,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_TJS,2023,0.48560706211353133,50.57142857142857,88,1.7401129943502827,0.8295454545454546,0.3967391304347826,0.5793219461697723
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_UZS,2023,0.5226934707684985,50.57142857142857,73,1.4435028248587571,0.8904109589041096,0.35714285714285715,0.6170329670329671
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KGS,2023,0.5590417558225361,50.57142857142857,41,0.8107344632768362,0.8536585365853658,0.1891891891891892,0.546207497820401
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_AMD,2023,0.49822502089132487,50.57142857142857,54,1.0677966101694916,0.7777777777777778,0.23204419889502761,0.5251130085384229
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KZT,2023,0.3540646643789602,50.57142857142857,181,3.57909604519774,0.6187845303867403,0.7225806451612903,0.48629032258064514
